Animal_ID,Date,Season,Village,House,Trap,Lat_Convert,Long_Convert(W),Long_Use,Genus_og,Genus_Cytb,Cytb_species,Sex,Age_wt,Weight_g,Length_mm,Tail_mm,Ear_mm,Right_foot_mm,Lactating,Embryos_num,Embryo_length_mm,F_reproduction,Ag_RDT,RDT_Score,U_mL_GP,Positive_GP,U_mL_NP,Positive_NP,IgG_Positive,Positive_AVL,Mean_conc_AVL,Stdev_conc_AVL,Positive_Liver,Mean_conc_Liver,Stdev_conc_Liver,Positive_Lung,Mean_conc_Lung,Stdev_conc_Lung,Positive_Kidney,Mean_conc_Kidney,Stdev_conc_Kidney,Positive_Spleen,Mean_conc_Spleen,Stdev_conc_Spleen,qPCR_Positive
309,13-Feb-19,Dry,Tongola,1,962,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Juvenile,13.2,275,85,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,13-Feb-19,Dry,Tongola,25,408,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,M,Sub_adult,27.5,175,94,16,22,NA,NA,NA,NA,FALSE,0,NA,FALSE,4.067824365,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,13-Feb-19,Dry,Tongola,5,504,8.21101667,11.0509,-11.0509,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,35.5,22,103,18,29,FALSE,NA,NA,FALSE,TRUE,3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,69.39610794,41.1587773,TRUE,108.8606124,9.07143198,FALSE,146.9283728,2.460835826,FALSE,8.80105885,4.357500535,TRUE
312,13-Feb-19,Dry,Tongola,5,1016,8.21101667,11.0509,-11.0509,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,27.5,223,68,18,24,NA,NA,NA,NA,TRUE,5,NA,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,101.0039775,95.31503359,FALSE,61.70333366,6.147008825,FALSE,15.46810682,0.596551592,FALSE,19.51010481,4.777592484,FALSE
313,13-Feb-19,Dry,Tongola,31,155,8.21101667,11.0509,-11.0509,Crocidura,NA,NA,M,Sub_adult,36.5,205,123,9,18,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,23-Feb-19,Dry,Tongola,26,107,8.21101667,11.0509,-11.0509,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,20,261,91,18,24,FALSE,NA,NA,FALSE,TRUE,4,NA,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,22.83320521,0.772600975,FALSE,30.27622978,0.753729182,FALSE,16.50356085,0.887834675,FALSE,17.37218637,5.179982914,FALSE
315,14-Feb-19,Dry,Tongola,5,889,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Sub_adult,35,183,111,16,22,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,14-Feb-19,Dry,Tongola,26,990,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Juvenile,17.5,243,93,18,24,FALSE,NA,NA,FALSE,TRUE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,14-Feb-19,Dry,Tongola,25,1013,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Juvenile,18.9,191,81,15,23,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,14-Feb-19,Dry,Tongola,25,12,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,M,Sub_adult,28.5,188,103,16,24,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,14-Feb-19,Dry,Tongola,1,109,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,M,Juvenile,10,224,64,18,23,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,15-Feb-19,Dry,Tongola,5,949,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Sub_adult,32,143,107,14,19,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,15-Feb-19,Dry,Tongola,7,974,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Sub_adult,40,230,119,18,24,FALSE,NA,NA,FALSE,TRUE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,15-Feb-19,Dry,Tongola,34,811,8.21101667,11.0509,-11.0509,Crocidura,NA,NA,F,Sub_adult,30.8,271,102,10,24,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,15-Feb-19,Dry,Tongola,19,328,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,M,Juvenile,25,229,101,10,24,NA,NA,NA,NA,TRUE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,22-Feb-19,Dry,Kamboma,25,467,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,35.5,240,109,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,22-Feb-19,Dry,Kamboma,27,951,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Rattus rattus,M,Sub_adult,25.5,261,124,19,28,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,22-Feb-19,Dry,Kamboma,41,853,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Mastomys natalensis,M,Adult,60,264,115,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,22-Feb-19,Dry,Kamboma,34,877,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,38.8,246,109,17,23,TRUE,NA,NA,FALSE,TRUE,4,NA,FALSE,4.840284482,FALSE,FALSE,FALSE,0,0,FALSE,2.734798072,0.373112313,FALSE,21.96938282,2.84137516,FALSE,12.86679392,0.942804379,FALSE,20.68017544,1.828957076,FALSE
328,22-Feb-19,Dry,Kamboma,8,912,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,40,262,117,18,24,FALSE,NA,NA,FALSE,TRUE,2,16.43234812,FALSE,6.113187028,FALSE,FALSE,FALSE,1.447664792,0,FALSE,138.64076,146.703204,FALSE,42.9263394,0.480927597,FALSE,63.96650527,4.704398009,FALSE,23.6959959,0.07971194,FALSE
329,22-Feb-19,Dry,Kamboma,34,411,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,27.8,259,120,18,24,FALSE,NA,NA,FALSE,TRUE,5,18.90455528,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,2495.475687,1962.767433,FALSE,43.78565446,8.793134385,FALSE,17.03779946,4.699302198,FALSE,4.361619961,1.515094797,FALSE
330,22-Feb-19,Dry,Kamboma,32,854,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,17.1,178,84,14,22,FALSE,NA,NA,FALSE,TRUE,1,NA,FALSE,5.8598618,FALSE,FALSE,FALSE,0,0,FALSE,12.59627189,15.28499025,FALSE,24.29663335,6.436057746,FALSE,8.277065758,0.874830025,FALSE,9.710893447,0.078799133,FALSE
331,22-Feb-19,Dry,Kamboma,31,977,8.12856667,11.1136,-11.1136,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,19.5,181,80,15,22,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,4.583621458,FALSE,FALSE,FALSE,0.904336795,0.637322757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
332,22-Feb-19,Dry,Kamboma,26,904,8.12856667,11.1136,-11.1136,Mastomys,Rattus,Rattus rattus,M,Sub_adult,25.5,240,112,18,24,NA,NA,NA,NA,TRUE,3,NA,FALSE,2.495078703,FALSE,FALSE,FALSE,0,0,FALSE,28.46924296,8.937278997,FALSE,27.99390495,5.834871716,FALSE,8.304010699,1.696460471,TRUE,264.2689527,209.8893927,TRUE
333,22-Feb-19,Dry,Kamboma,2,993,8.12856667,11.1136,-11.1136,Rattus,Rattus,Rattus rattus,F,Sub_adult,30.5,318,164,23,31,FALSE,NA,NA,FALSE,TRUE,4,NA,FALSE,NA,FALSE,FALSE,FALSE,0.453681552,0,FALSE,6.639927979,3.74665431,FALSE,11.187381,0,FALSE,7.698881279,1.060264323,FALSE,17.21301233,1.81490949,FALSE
334,22-Feb-19,Dry,Kamboma,4,4,8.12856667,11.1136,-11.1136,Crocidura,Crocidura,Crocidura olivieri,M,Juvenile,15.9,183,65,17,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,28-Feb-19,Dry,Pujehun,18,877,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Sub_adult,25.5,295,147,21,33,NA,NA,NA,NA,FALSE,0,1.497315657,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,28-Feb-19,Dry,Pujehun,2,862,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Adult,56.5,349,179,23,34,NA,NA,NA,NA,FALSE,0,4.250641609,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,28-Feb-19,Dry,Pujehun,19,894,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Sub_adult,26.5,289,145,21,30,NA,NA,NA,NA,FALSE,0,1.355794099,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,28-Feb-19,Dry,Pujehun,14,846,8.15158,11.09198,-11.09198,Rattus,NA,NA,F,Sub_adult,30,294,139,20,29,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,28-Feb-19,Dry,Pujehun,33,967,8.15158,11.09198,-11.09198,Crocidura,Crocidura,Crocidura olivieri,F,Juvenile,17.3,188,55,7,16,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,28-Feb-18,Dry,Pujehun,4,503,8.15158,11.09198,-11.09198,Rattus,NA,NA,F,Juvenile,20.1,225,113,18,28,FALSE,NA,NA,FALSE,FALSE,0,1.332360206,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,28-Feb-19,Dry,Pujehun,4,809,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Adult,50.9,338,170,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,1-Mar-19,Dry,Pujehun,5,306,8.15158,11.09198,-11.09198,Mastomys,Mastomys,Mastomys natalensis,F,Adult,40.5,264,113,18,24,FALSE,NA,NA,FALSE,TRUE,4,15.23110758,FALSE,3.938314977,FALSE,FALSE,FALSE,0.627379011,0,FALSE,64.36466923,35.50134757,FALSE,8.797873481,4.980575232,NA,NA,NA,FALSE,15.02762656,4.730345038,FALSE
343,1-Mar-19,Dry,Pujehun,4,804,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Juvenile,22.3,235,114,19,25,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,1-Mar-19,Dry,Pujehun,5,109,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Adult,58.8,350,172,23,33,NA,NA,NA,NA,FALSE,0,1.521051401,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,1-Mar-19,Dry,Pujehun,9,1012,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Sub_adult,30.5,318,163,23,34,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,1-Mar-19,Dry,Pujehun,5,5,8.15158,11.09198,-11.09198,Rattus,NA,NA,M,Sub_adult,38.5,340,180,23,34,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,27-Mar-19,Dry,Bowohun,15,405,8.10533,11.2127,-11.2127,Mastomys,NA,NA,M,Adult,43.8,244,116,17,24,NA,NA,NA,NA,TRUE,1,1.208922312,FALSE,1.687886223,FALSE,FALSE,FALSE,0.283835455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
348,27-Mar-19,Dry,Bowohun,15,926,8.10533,11.2127,-11.2127,Mastomys,NA,NA,F,Adult,52.4,247,114,18,24,TRUE,4,1.9,TRUE,TRUE,3,NA,FALSE,NA,FALSE,FALSE,FALSE,1.321076689,0.835768609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
349,27-Mar-19,Dry,Bowohun,6,199,8.10533,11.2127,-11.2127,Rattus,NA,NA,F,Sub_adult,29.6,259,135,19,29,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,27-Mar-19,Dry,Bowohun,15,931,8.10533,11.2127,-11.2127,Rattus,NA,NA,M,Juvenile,7.1,124,60,12,18,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,27-Mar-19,Dry,Bowohun,28,11,8.10533,11.2127,-11.2127,Rattus,NA,NA,F,Sub_adult,25.6,249,129,19,29,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,28-Mar-19,Dry,Bowohun,14,956,8.10533,11.2127,-11.2127,Mastomys,NA,NA,M,Adult,64,260,115,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,28-Mar-19,Dry,Bowohun,15,522,8.10533,11.2127,-11.2127,Mastomys,Mastomys,Mastomys natalensis,F,Adult,47.9,223,89,17,23,TRUE,NA,NA,FALSE,TRUE,4,6.389183595,FALSE,3.286929076,FALSE,FALSE,FALSE,0.737990938,0,FALSE,24.44740576,29.92966956,FALSE,20.17506731,0,FALSE,12.8214261,0.683529845,FALSE,0.8022183,0,FALSE
354,28-Mar-19,Dry,Bowohun,15,804,8.10533,11.2127,-11.2127,Mastomys,NA,NA,M,Juvenile,8.2,132,63,14,19,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,28-Mar-19,Dry,Bowohun,23,138,8.10533,11.2127,-11.2127,Rattus,NA,NA,M,Adult,108.5,306,181,24,35,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,28-Mar-19,Dry,Bowohun,15,841,8.10533,11.2127,-11.2127,Rattus,NA,NA,F,Adult,61.9,302,158,22,32,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,28-Mar-19,Dry,Bowohun,18,898,8.10533,11.2127,-11.2127,Rattus,NA,NA,M,Sub_adult,33.4,271,141,20,39,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,28-Mar-19,Dry,Bowohun,18,504,8.10533,11.2127,-11.2127,Rattus,NA,NA,M,Sub_adult,29.5,272,142,18,30,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,28-Mar-19,Dry,Bowohun,7,45,8.10533,11.2127,-11.2127,Rattus,NA,NA,F,Adult,54.1,318,169,20,33,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,2-Apr-19,Dry,Saleima,1,912,8.122449,11.193644,-11.193644,Mastomys,Mastomys,Mastomys natalensis,M,Adult,68.4,270,118,18,24,NA,NA,NA,NA,TRUE,5,NA,FALSE,NA,FALSE,FALSE,TRUE,299.1883713,45.50258933,TRUE,8860259.903,1151070.944,TRUE,844261.3503,23198.57332,TRUE,442878.0068,94186.86174,TRUE,325689.829,34695.26578,TRUE
361,2-Apr-19,Dry,Saleima,1,12,8.122449,11.193644,-11.193644,Mastomys,Mastomys,Mastomys natalensis,F,Adult,60.6,249,11.4,18,24,FALSE,NA,NA,FALSE,TRUE,5,13.45781174,FALSE,864.9597405,TRUE,TRUE,FALSE,0,0,TRUE,20896.01919,5832.850098,TRUE,12410.31895,73.33062153,TRUE,329.2828637,12.24707112,TRUE,52963.93397,396.6446533,TRUE
362,2-Apr-19,Dry,Saleima,3,972,8.122449,11.193644,-11.193644,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,20,280,109,18,24,FALSE,NA,NA,FALSE,TRUE,4,6.149685637,FALSE,4.399895338,FALSE,FALSE,FALSE,0,0,FALSE,667.4371957,353.2259509,TRUE,75.54972952,3.078722716,FALSE,7.949272519,4.56865041,FALSE,13.24307565,4.500099333,TRUE
363,2-Apr-19,Dry,Saleima,3,600,8.122449,11.193644,-11.193644,Mastomys,NA,NA,F,Sub_adult,27.1,234,109,18,35,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,2-Apr-19,Dry,Saleima,5,198,8.122449,11.193644,-11.193644,Rattus,NA,NA,M,Juvenile,21.6,123,118,24,32,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,2-Apr-19,Dry,Saleima,7,804,8.122449,11.193644,-11.193644,Mastomys,NA,NA,M,Juvenile,20.6,278,115,18,24,NA,NA,NA,NA,FALSE,0,5.895095459,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,2-Apr-19,Dry,Saleima,8,708,8.122449,11.193644,-11.193644,Mastomys,NA,NA,F,Adult,68.6,340,175,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,2-Apr-19,Dry,Saleima,10,907,8.122449,11.193644,-11.193644,Rattus,NA,NA,F,Adult,73.4,339,175,23,31,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,2-Apr-19,Dry,Saleima,11,406,8.122449,11.193644,-11.193644,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,32.2,322,94,18,24,NA,NA,NA,NA,TRUE,3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,20.10968538,10.07438752,FALSE,55.14654591,12.7832134,FALSE,17.20499103,2.52002407,FALSE,7.029429664,0.649174109,FALSE
369,3-Apr-19,Dry,Saleima,1,806,8.122449,11.193644,-11.193644,Rattus,NA,NA,F,Adult,75.1,301,179,22,32,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,3-Apr-19,Dry,Saleima,7,865,8.122449,11.193644,-11.193644,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,33.8,225,101,17,22,FALSE,NA,NA,FALSE,TRUE,1,28.97266128,TRUE,1093.476155,TRUE,TRUE,NA,NA,NA,FALSE,35.24628419,17.10324788,FALSE,47.72967047,6.917100951,FALSE,13.92912736,3.625095219,FALSE,20.96984073,0.960939956,FALSE
371,3-Apr-19,Dry,Saleima,7,417,8.122449,11.193644,-11.193644,Rattus,Rattus,Rattus rattus,F,Adult,56.1,321,166,21,32,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,3-Apr-19,Dry,Saleima,11/15?,193,8.122449,11.193644,-11.193644,Rattus,NA,NA,F,Adult,65.9,369,178,22,31,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,10-Apr-19,Dry,Joru,11,912,7.69242,11.05632,-11.05632,Mastomys,NA,NA,M,Adult,56.6,239,103,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,10-Apr-19,Dry,Joru,8,706,7.69242,11.05632,-11.05632,Rattus,NA,NA,F,Adult,112.9,287,155,2.4,31,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,10-Apr-19,Dry,Joru,13,198,7.69242,11.05632,-11.05632,Mastomys,NA,NA,F,Sub_adult,27.1,223,101,17,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,10-Apr-19,Dry,Joru,10,841,7.69242,11.05632,-11.05632,Praomys,NA,NA,F,Adult,59,282,139,21,25,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,10-Apr-19,Dry,Joru,22,845,7.69242,11.05632,-11.05632,Rattus,NA,NA,M,Adult,71.9,331,169,21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,10-Apr-19,Dry,Joru,23,882,7.69242,11.05632,-11.05632,Rattus,NA,NA,F,Adult,103.5,341,188,23,32,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,10-Apr-19,Dry,Joru,6,945,7.69242,11.05632,-11.05632,Mastomys,NA,NA,F,Juvenile,22.4,193,85,18,21,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,10-Apr-19,Dry,Joru,22,865,7.69242,11.05632,-11.05632,Mastomys,NA,NA,M,Adult,58.3,250,109,18,24,NA,NA,NA,NA,TRUE,5,NA,FALSE,NA,FALSE,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
381,11-Apr-19,Dry,Joru,27,841,7.69242,11.05632,-11.05632,Rattus,NA,NA,M,Adult,48.1,291,148,21,28,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,11-Apr-19,Dry,Joru,4,153,7.69242,11.05632,-11.05632,Praomys,NA,NA,F,Sub_adult,26.6,203,99,18,25,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,2.967552952,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,11-Apr-19,Dry,Joru,16,330,7.69242,11.05632,-11.05632,Mastomys,NA,NA,M,Adult,81.4,224,118,17,24,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,11-Apr-19,Dry,Joru,29,109,7.69242,11.05632,-11.05632,Rattus,NA,NA,M,Adult,123.4,354,184,24,32,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,11-Apr-19,Dry,Joru,27,856,7.69242,11.05632,-11.05632,Rattus,NA,NA,F,Sub_adult,27,249,29,23,33,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,11-Apr-19,Dry,Joru,17,32/1002?,7.69242,11.05632,-11.05632,Rattus,NA,NA,M,Sub_adult,29.6,259,138,19,28,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,11-Apr-19,Dry,Joru,13,935,7.69242,11.05632,-11.05632,Mastomys,NA,NA,F,Juvenile,22.2,199,89,17,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,3-May-19,Rainy,Njagor,3,860,8.24533,11.13538,-11.13538,Rattus,NA,NA,M,Adult,45.5,281,14.3,19,30,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
